Category,SubCategory,Name,Description,Variant,Price,DietType,Tags,Available
SHOOTERS,,B52,"Baileys, kahlua, cointreau",Imported,800,,,TRUE
SHOOTERS,,Jagerbomb,"Jagermeister, red bull",Imported,710,,,TRUE
SHOOTERS,,Big Bang,"Rum, orange juice, pineapple juice, simple syrup, triple sec, bitters",Imported,710,,,TRUE
SHOOTERS,,Sugar Daddy,"Sugar cane syrup, dark rum, lime juice",Imported,650,,,TRUE
BEER,Imported,Taiwan Beer 500ml,,,700,,,TRUE
BEER,Imported,Oettinger 500ml,,,700,,,TRUE
BEER,Imported,Heineken,,,700,,,TRUE
BEER,Imported,Butanese,,,700,,,TRUE
BEER,Imported,Buho,,,700,,,TRUE
BEER,Imported,Carlsberg Elephant,,,500,,,TRUE
BEER,Imported,Tuborg Super Strong,,,500,,,TRUE
BEER,Domestic,Kingfisher,,300ml,300,,,TRUE
BEER,Domestic,Kingfisher,,650ml,500,,,TRUE
BEER,Domestic,Kingfisher Blue,,300ml,300,,,TRUE
BEER,Domestic,Kingfisher Blue,,650ml,500,,,TRUE
BEER,Domestic,British Empire,,300ml,300,,,TRUE
BEER,Domestic,British Empire,,650ml,500,,,TRUE
BEER,Domestic,Sterren,,300ml,300,,,TRUE
BEER,Domestic,Sterren,,650ml,500,,,TRUE
BEER,Draught,Kingfisher Draught 330ml,,,280,,,TRUE
BEER,Draught,Kingfisher Draught Pitcher 1.5L,,,1350,,,TRUE
BEER,Draught,Kingfisher Draught Tower 3L,,,2500,,,TRUE
WINE,,Jacobs Creek Chardonnay,,Glass,1200,,,TRUE
WINE,,Jacobs Creek Chardonnay,,Bottle,5500,,,TRUE
WINE,,Jacobs Creek Shiraz,,Glass,1200,,,TRUE
WINE,,Jacobs Creek Shiraz,,Bottle,5500,,,TRUE
WINE,,Jacobs Creek Merlot,,Glass,1200,,,TRUE
WINE,,Jacobs Creek Merlot,,Bottle,5500,,,TRUE
WINE,,Just Roberto Merlot,,Glass,850,,,TRUE
WINE,,Just Roberto Merlot,,Bottle,4000,,,TRUE
WINE,,Camas Merlot,,Glass,850,,,TRUE
WINE,,Camas Merlot,,Bottle,4000,,,TRUE
WINE,,Lindemans Chardonnay,,Glass,1200,,,TRUE
WINE,,Lindemans Chardonnay,,Bottle,5000,,,TRUE
WINE,,Camas Chardonnay,,Glass,850,,,TRUE
WINE,,Camas Chardonnay,,Bottle,4000,,,TRUE
WINE,,Black Tower Riesling,,Glass,900,,,TRUE
WINE,,Black Tower Riesling,,Bottle,4500,,,TRUE
WINE,,Black Tower Pinot Noir,,Glass,900,,,TRUE
WINE,,Black Tower Pinot Noir,,Bottle,4500,,,TRUE
WINE,,Fratelli Merlot,,Glass,600,,,TRUE
WINE,,Fratelli Merlot,,Bottle,3000,,,TRUE
WINE,,Fratelli Chardonnay,,Glass,600,,,TRUE
WINE,,Fratelli Chardonnay,,Bottle,3000,,,TRUE
WINE,,Fratelli Shiraz,,Glass,600,,,TRUE
WINE,,Fratelli Shiraz,,Bottle,3000,,,TRUE
WINE,,Fratelli Cabernet Sauvignon,,Glass,600,,,TRUE
WINE,,Fratelli Cabernet Sauvignon,,Bottle,3000,,,TRUE
WINE,,Fratelli Chenin Blanc,,Glass,600,,,TRUE
WINE,,Fratelli Chenin Blanc,,Bottle,3000,,,TRUE
WINE,,Fratelli Sette,,Glass,800,,,TRUE
WINE,,Fratelli Sette,,Bottle,4000,,,TRUE
WINE,,Fratelli Sangiovese,,Glass,580,,,TRUE
WINE,,Fratelli Sangiovese,,Bottle,2900,,,TRUE
WINE,,Fratelli Sauvignon Blanc,,Glass,580,,,TRUE
WINE,,Fratelli Sauvignon Blanc,,Bottle,2900,,,TRUE
WINE,,Fratelli Sparkling,,Glass,600,,,TRUE
WINE,,Fratelli Sparkling,,Bottle,3200,,,TRUE
WINE,,Sangria,,Glass,650,,,TRUE
WINE,,Sangria,,Pitcher,3250,,,TRUE
MIXERS,,Coke / Sprite / Fanta,,,140,veg,,TRUE
MIXERS,,Soda,,,120,veg,,TRUE
MIXERS,,Tonic Water,,,210,veg,,TRUE
MIXERS,,Ginger Ale,,,210,veg,,TRUE
MIXERS,,Red Bull,,,290,veg,,TRUE
MIXERS,,Orange / Litchi,,,200,veg,,TRUE
MIXERS,,Cranberry / Guava,,,250,veg,,TRUE
MIXERS,,Apple / Pineapple,,,200,veg,,TRUE
MOCKTAILS,,Floral Shangria,,,450,veg,,TRUE
MOCKTAILS,,Minty Lime Spark,,,340,veg,,TRUE
MOCKTAILS,,Strawberry Basil Crush,,,340,veg,,TRUE
MOCKTAILS,,Tropical Tang,,,340,veg,,TRUE
MOCKTAILS,,Litchi Lemonade,,,340,veg,,TRUE
MOCKTAILS,,Pomegranate Mojito,,,340,veg,,TRUE
MOCKTAILS,,Mango Thunder,,,340,veg,,TRUE
MOCKTAILS,,Pink Guava Fizz,,,340,veg,,TRUE
MOCKTAILS,,Summer Splash,,,340,veg,,TRUE
MOCKTAILS,,Mango Hibiscus Elixir,,,380,veg,,TRUE
MILKSHAKES,,Smores,,,400,veg,,TRUE
MILKSHAKES,,Salted Caramel,,,420,veg,,TRUE
MILKSHAKES,,Nutella,,,440,veg,,TRUE
COLD BEVERAGES,,Frappe,,,380,veg,,TRUE
COLD BEVERAGES,,Iced Tea,,,320,veg,,TRUE
COLD BEVERAGES,,Floats,,,320,veg,,TRUE
COLD BEVERAGES,,Water Bottle 1L,,,20,veg,,TRUE
HOT BEVERAGES,,Espresso,,,100,veg,,TRUE
HOT BEVERAGES,,Double Espresso,,,160,veg,,TRUE
HOT BEVERAGES,,Macchiato,,,140,veg,,TRUE
HOT BEVERAGES,,Cappuccino,,,200,veg,,TRUE
HOT BEVERAGES,,Latte,,,200,veg,,TRUE
HOT BEVERAGES,,Piccolo,,,200,veg,,TRUE
HOT BEVERAGES,,Americano,,,180,veg,,TRUE
HOT BEVERAGES,,Black Tea / Milk / Lime,,,180,veg,,TRUE
HOT BEVERAGES,,Green Tea / Earl Grey,,,180,veg,,TRUE
HOT BEVERAGES,,Hot Chocolate,,,320,veg,,TRUE
